municipio;estado;url_diario_eletronico
Veredinha;MG;https://veredinha.mg.gov.br/
Veredinha;MG;https://www.diariomunicipal.com.br/amm/pesquisar
Carutapera;MA;https://www.carutapera.ma.gov.br/
Carutapera;MA;https://app.tcema.tc.br/diario/
Vermelho Novo;MG;https://www.vermelhonovo.mg.gov.br/
Vermelho Novo;MG;https://www.diariomunicipal.com.br/amm/pesquisar
Caxias;MA;https://caxias.ma.gov.br/
Caxias;MA;https://app.tcema.tc.br/diario/
Brejetuba;ES;https://es.portaldatransparencia.com.br/prefeitura/brejetuba/
Brejetuba;ES;https://diario.tcees.tc.br/
Cedral;MA;https://www.cedral.ma.gov.br/
Cedral;MA;https://app.tcema.tc.br/diario/
Marataízes;ES;https://www.marataizes.es.gov.br/
Marataízes;ES;https://diario.tcees.tc.br/
Chapadinha;MA;https://chapadinha.ma.gov.br/
Chapadinha;MA;https://app.tcema.tc.br/diario/
Ponto Belo;ES;https://diario.tcees.tc.br/
Ponto Belo;ES;https://pontobelo.es.gov.br/
Codó;MA;https://codo.ma.gov.br/
Codó;MA;https://app.tcema.tc.br/diario/
São Roque do Canaã;ES;https://www.saoroquedocanaa.es.gov.br/
São Roque do Canaã;ES;https://diario.tcees.tc.br/
Coelho Neto;MA;https://dom.coelhoneto.ma.gov.br/
Coelho Neto;MA;https://app.tcema.tc.br/diario/
Sooretama;ES;https://www.sooretama.es.gov.br/
Sooretama;ES;https://diario.tcees.tc.br/
Colinas;MA;https://ma.portaldatransparencia.com.br/prefeitura/colinas/
Colinas;MA;https://app.tcema.tc.br/diario/
Vila Valério;ES;https://diario.tcees.tc.br/
Vila Valério;ES;https://vilavalerio.es.gov.br/
Coroatá;MA;https://coroata.ma.gov.br/
Coroatá;MA;https://app.tcema.tc.br/diario/
Armação dos Búzios;RJ;https://portal.buzios.rj.gov.br/
Armação dos Búzios;RJ;https://www.tce.rj.gov.br/
Cururupu;MA;https://transparencia.cururupu.ma.gov.br/
Cururupu;MA;https://app.tcema.tc.br/diario/
Carapebus;RJ;https://carapebus.rj.gov.br/
Carapebus;RJ;https://www.tce.rj.gov.br/
Dom Pedro;MA;https://dompedro.ma.gov.br/
Dom Pedro;MA;https://app.tcema.tc.br/diario/
Iguaba Grande;RJ;https://iguaba.rj.gov.br/
Iguaba Grande;RJ;https://www.tce.rj.gov.br/
Duque Bacelar;MA;https://www.duquebacelar.ma.gov.br/
Duque Bacelar;MA;https://app.tcema.tc.br/diario/
Macuco;RJ;https://prefeituramacuco.rj.gov.br/
Macuco;RJ;https://www.tce.rj.gov.br/
Esperantinópolis;MA;https://esperantinopolis.ma.gov.br/
Esperantinópolis;MA;https://app.tcema.tc.br/diario/
Pinheiral;RJ;https://pinheiral.rj.gov.br/
Pinheiral;RJ;https://www.tce.rj.gov.br/
Fortaleza dos Nogueiras;MA;https://www.fortalezadosnogueiras.ma.gov.br/diario-oficial
Fortaleza dos Nogueiras;MA;https://app.tcema.tc.br/diario/
Porto Real;RJ;https://portoreal.rj.gov.br/
Porto Real;RJ;https://www.tce.rj.gov.br/
Fortuna;MA;https://fortuna.ma.gov.br/
Fortuna;MA;https://app.tcema.tc.br/diario/
São Francisco de Itabapoana;RJ;https://www.pmsfi.rj.gov.br/
São Francisco de Itabapoana;RJ;https://www.tce.rj.gov.br/
Godofredo Viana;MA;https://godofredoviana.ma.gov.br/
Godofredo Viana;MA;https://app.tcema.tc.br/diario/
São José de Ubá;RJ;https://saojosedeuba.rj.gov.br/
São José de Ubá;RJ;https://www.tce.rj.gov.br/
Gonçalves Dias;MA;https://cmgoncalvesdias.ma.gov.br/
Gonçalves Dias;MA;https://app.tcema.tc.br/diario/
Seropédica;RJ;https://seropedica.rj.gov.br/
Seropédica;RJ;https://www.tce.rj.gov.br/
Governador Archer;MA;https://transparencia.governadorarcher.ma.gov.br/
Governador Archer;MA;https://app.tcema.tc.br/diario/
Tanguá;RJ;http://rj.portaldatransparencia.com.br/prefeitura/tangua/
Tanguá;RJ;https://www.tce.rj.gov.br/
Governador Eugênio Barros;MA;https://governadorerugeniobarros.ma.gov.br/
Governador Eugênio Barros;MA;https://app.tcema.tc.br/diario/
Arco-Íris;SP;https://www.arcoiris.sp.gov.br/
Arco-Íris;SP;https://www.imprensaoficial.com.br/
Graça Aranha;MA;https://cmgracaaranha.ma.gov.br/
Graça Aranha;MA;https://app.tcema.tc.br/diario/
Brejo Alegre;SP;https://www.brejoalegre.sp.gov.br/
Brejo Alegre;SP;https://www.imprensaoficial.com.br/
Grajaú;MA;https://grajau.ma.gov.br/
Grajaú;MA;https://app.tcema.tc.br/diario/
Canas;SP;https://www.canas.sp.gov.br/
Canas;SP;https://www.imprensaoficial.com.br/
Guimarães;MA;https://www.guimaraes.diariooficial.app.br/
Guimarães;MA;https://app.tcema.tc.br/diario/
Fernão;SP;http://www.fernao.sp.gov.br/
Fernão;SP;https://www.imprensaoficial.com.br/
Humberto de Campos;MA;https://transparencia.humbertodecampos.ma.gov.br/
Humberto de Campos;MA;https://app.tcema.tc.br/diario/
Gavião Peixoto;SP;http://diario.gaviaopeixoto.sp.gov.br/
Gavião Peixoto;SP;https://www.imprensaoficial.com.br/
Icatu;MA;https://www.icatu.ma.gov.br/
Icatu;MA;https://app.tcema.tc.br/diario/
Ipiguá;SP;https://www.ipigua.sp.gov.br/
Ipiguá;SP;https://www.imprensaoficial.com.br/
Igarapé Grande;MA;https://transparencia.igarapegrande.ma.gov.br/
Igarapé Grande;MA;https://app.tcema.tc.br/diario/
Jumirim;SP;http://www.jumirim.sp.gov.br/
Jumirim;SP;https://www.imprensaoficial.com.br/
Imperatriz;MA;https://diariooficial.imperatriz.ma.gov.br/
Imperatriz;MA;https://app.tcema.tc.br/diario/
Nantes;SP;https://nantes.sp.gov.br/
Nantes;SP;https://www.imprensaoficial.com.br/
São Luís Gonzaga do Maranhão;MA;https://www.saoluisgonzaga.ma.gov.br/diario
São Luís Gonzaga do Maranhão;MA;https://app.tcema.tc.br/diario/
Nova Castilho;SP;https://cmnovacastilho.sp.gov.br/
Nova Castilho;SP;https://www.imprensaoficial.com.br/
Itapecuru Mirim;MA;https://itapecurumirim.ma.gov.br/
Itapecuru Mirim;MA;https://app.tcema.tc.br/diario/
Ouroeste;SP;https://www.ouroeste.sp.gov.br/
Ouroeste;SP;https://www.imprensaoficial.com.br/
João Lisboa;MA;https://www.joaolisboa.ma.gov.br/diario-oficial
João Lisboa;MA;https://app.tcema.tc.br/diario/
Paulistânia;SP;http://www.paulistania.sp.gov.br/diario-oficial-eletronico
Paulistânia;SP;https://www.imprensaoficial.com.br/
Joselândia;MA;https://joselandia.ma.gov.br/
Joselândia;MA;https://app.tcema.tc.br/diario/
Pracinha;SP;https://www.pracinha.sp.gov.br/
Pracinha;SP;https://www.imprensaoficial.com.br/
Lago da Pedra;MA;https://www.lagodapedra.ma.gov.br/
Lago da Pedra;MA;https://app.tcema.tc.br/diario/
Pratânia;SP;https://www.pratania.sp.gov.br/
Pratânia;SP;https://www.imprensaoficial.com.br/
Lago do Junco;MA;https://transparencia.lagodojunco.ma.gov.br/
Lago do Junco;MA;https://app.tcema.tc.br/diario/
Quadra;SP;http://diario.quadra.sp.gov.br/
Quadra;SP;https://www.imprensaoficial.com.br/
Lago Verde;MA;https://lagoverde.ma.gov.br/
Lago Verde;MA;https://app.tcema.tc.br/diario/
Ribeirão dos Índios;SP;https://www.ribeiraodosindios.sp.gov.br/
Ribeirão dos Índios;SP;https://www.imprensaoficial.com.br/
Lima Campos;MA;https://cmlimacampos.ma.gov.br/
Lima Campos;MA;https://app.tcema.tc.br/diario/
Santa Cruz da Esperança;SP;https://www.santacruzdaesperanca.sp.gov.br/
Santa Cruz da Esperança;SP;https://www.imprensaoficial.com.br/
Loreto;MA;https://www.diariooficial.cmloreto.ma.gov.br/
Loreto;MA;https://app.tcema.tc.br/diario/
Santa Salete;SP;https://www.santasalete.sp.gov.br/
Santa Salete;SP;https://www.imprensaoficial.com.br/
Luís Domingues;MA;https://www.transparencia.luisdomingues.ma.gov.br/testediario/index2
Luís Domingues;MA;https://app.tcema.tc.br/diario/
Taquaral;SP;https://www.taquaral.sp.gov.br/
Taquaral;SP;https://www.imprensaoficial.com.br/
Magalhães de Almeida;MA;https://dom.magalhaesdealmeida.ma.gov.br/
Magalhães de Almeida;MA;https://app.tcema.tc.br/diario/
Trabiju;SP;https://trabiju.sp.gov.br/
Trabiju;SP;https://www.imprensaoficial.com.br/
Mata Roma;MA;https://transparencia.mataroma.ma.gov.br/
Mata Roma;MA;https://app.tcema.tc.br/diario/
Vitória Brasil;SP;https://www.vitoriabrasil.sp.gov.br/
Vitória Brasil;SP;https://www.imprensaoficial.com.br/
Matinha;MA;https://www.matinha.ma.gov.br/
Matinha;MA;https://app.tcema.tc.br/diario/
Arapuã;PR;https://www.domunicipios.com.br/pmarapua/
Arapuã;PR;https://www1.tce.pr.gov.br/
Matões;MA;https://matoes.ma.gov.br/
Matões;MA;https://app.tcema.tc.br/diario/
Ariranha do Ivaí;PR;https://www.ariranhadoivai.pr.gov.br/diariooficial/
Ariranha do Ivaí;PR;https://www1.tce.pr.gov.br/
Mirador;MA;https://www.mirador.ma.gov.br/
Mirador;MA;https://app.tcema.tc.br/diario/
Bela Vista da Caroba;PR;https://www.belavistadacaroba.pr.gov.br/
Bela Vista da Caroba;PR;https://www1.tce.pr.gov.br/
Mirinzal;MA;https://transparencia.mirinzal.ma.gov.br/
Mirinzal;MA;https://app.tcema.tc.br/diario/
Boa Ventura de São Roque;PR;https://www.boaventura.pr.gov.br/
Boa Ventura de São Roque;PR;https://www1.tce.pr.gov.br/
Monção;MA;https://www.moncao.ma.gov.br/
Monção;MA;https://app.tcema.tc.br/diario/
Bom Jesus do Sul;PR;https://www.bomjesusdosul.pr.gov.br/
Bom Jesus do Sul;PR;https://www1.tce.pr.gov.br/
Montes Altos;MA;https://www.montesaltos.ma.gov.br/edicoes
Montes Altos;MA;https://app.tcema.tc.br/diario/
Campina do Simão;PR;https://www.campinadosimao.pr.gov.br/
Campina do Simão;PR;https://www1.tce.pr.gov.br/
Morros;MA;https://www.morros.ma.gov.br/diario-oficial-eletronico
Morros;MA;https://app.tcema.tc.br/diario/
Campo Magro;PR;https://www.campomagro.pr.gov.br/
Campo Magro;PR;https://www1.tce.pr.gov.br/
Nina Rodrigues;MA;https://www.diariooficial.ninarodrigues.ma.gov.br/
Nina Rodrigues;MA;https://app.tcema.tc.br/diario/
Carambeí;PR;https://www.carambei.pr.gov.br/
Carambeí;PR;https://www1.tce.pr.gov.br/
Nova Iorque;MA;https://novaiorque.ma.gov.br/
Nova Iorque;MA;https://app.tcema.tc.br/diario/
Coronel Domingos Soares;PR;http://pr.portaldatransparencia.com.br/prefeitura/coroneldomingossoares/
Coronel Domingos Soares;PR;https://www1.tce.pr.gov.br/
Olho d'Água das Cunhãs;MA;http://governotransparente.com.br/22889490
Olho d'Água das Cunhãs;MA;https://app.tcema.tc.br/diario/
Cruzmaltina;PR;https://www.cruzmaltina.pr.gov.br/diariooficial/
Cruzmaltina;PR;https://www1.tce.pr.gov.br/
Paço do Lumiar;MA;https://pacodolumiar.ma.gov.br/
Paço do Lumiar;MA;https://app.tcema.tc.br/diario/
Esperança Nova;PR;https://www.esperancanova.pr.gov.br/
Esperança Nova;PR;https://www1.tce.pr.gov.br/
Palmeirândia;MA;https://transparencia.palmeirandia.ma.gov.br/
Palmeirândia;MA;https://app.tcema.tc.br/diario/
Espigão Alto do Iguaçu;PR;https://espigaoaltodoiguacu.pr.gov.br/
Espigão Alto do Iguaçu;PR;https://www1.tce.pr.gov.br/
Paraibano;MA;https://paraibano.ma.gov.br/
Paraibano;MA;https://app.tcema.tc.br/diario/
Fernandes Pinheiro;PR;https://www.fernandespinheiro.pr.gov.br/
Fernandes Pinheiro;PR;https://www1.tce.pr.gov.br/
Parnarama;MA;http://parnarama.ma.leg.br/
Parnarama;MA;https://app.tcema.tc.br/diario/
Foz do Jordão;PR;https://fozdojordao.pr.gov.br/
Foz do Jordão;PR;https://www1.tce.pr.gov.br/
Passagem Franca;MA;https://www.passagemfranca.ma.gov.br/
Passagem Franca;MA;https://app.tcema.tc.br/diario/
Goioxim;PR;https://www.goioxim.pr.gov.br/
Goioxim;PR;https://www1.tce.pr.gov.br/
Pastos Bons;MA;https://www.pastosbons.ma.gov.br/
Pastos Bons;MA;https://app.tcema.tc.br/diario/
Guamiranga;PR;https://www.guamiranga.pr.gov.br/
Guamiranga;PR;https://www1.tce.pr.gov.br/
Pedreiras;MA;https://www.pedreiras.ma.gov.br/diariooficial.php
Pedreiras;MA;https://app.tcema.tc.br/diario/
Imbaú;PR;https://imbau.eloweb.net/portaltransparencia/1/
Imbaú;PR;https://www1.tce.pr.gov.br/
Penalva;MA;https://www.cmpenalva.ma.gov.br/diario-oficial
Penalva;MA;https://app.tcema.tc.br/diario/
Manfrinópolis;PR;https://manfrinopolis.pr.gov.br/
Manfrinópolis;PR;https://www1.tce.pr.gov.br/
Peri Mirim;MA;https://perimirim.ma.gov.br/
Peri Mirim;MA;https://app.tcema.tc.br/diario/
Marquinho;PR;http://www2.marquinho.pr.gov.br/
Marquinho;PR;https://www1.tce.pr.gov.br/
Pindaré-Mirim;MA;https://www.pindaremirim.ma.gov.br/
Pindaré-Mirim;MA;https://app.tcema.tc.br/diario/
Perobal;PR;https://www.perobal.pr.gov.br/
Perobal;PR;https://www1.tce.pr.gov.br/
Pinheiro;MA;https://diariooficial.pinheiro.ma.gov.br/
Pinheiro;MA;https://app.tcema.tc.br/diario/
Pontal do Paraná;PR;https://www.pontaldoparana.pr.gov.br/
Pontal do Paraná;PR;https://www1.tce.pr.gov.br/
Pio XII;MA;https://ma.portaldatransparencia.com.br/prefeitura/pioxii/
Pio XII;MA;https://app.tcema.tc.br/diario/
Porto Barreiro;PR;https://www.portobarreiro.pr.gov.br/
Porto Barreiro;PR;https://www1.tce.pr.gov.br/
Pirapemas;MA;https://www.pirapemas.ma.gov.br/
Pirapemas;MA;https://app.tcema.tc.br/diario/
Prado Ferreira;PR;https://www.pradoferreira.pr.gov.br/
Prado Ferreira;PR;https://www1.tce.pr.gov.br/
Poção de Pedras;MA;https://transparencia.cmpocaodepedras.ma.gov.br/
Poção de Pedras;MA;https://app.tcema.tc.br/diario/
Quarto Centenário;PR;https://www.quartocentenario.pr.gov.br/
Quarto Centenário;PR;https://www1.tce.pr.gov.br/
Porto Franco;MA;https://www.portofranco.ma.gov.br/diario-oficial
Porto Franco;MA;https://app.tcema.tc.br/diario/
Reserva do Iguaçu;PR;https://www.reservadoiguacu.pr.gov.br/
Reserva do Iguaçu;PR;https://www1.tce.pr.gov.br/
Presidente Dutra;MA;https://www.presidentedutra.ma.gov.br/
Presidente Dutra;MA;https://app.tcema.tc.br/diario/
Rio Branco do Ivaí;PR;https://www.riobrancodoivai.pr.gov.br/
Rio Branco do Ivaí;PR;https://www1.tce.pr.gov.br/
Presidente Juscelino;MA;https://www.cmpresidentejuscelino.ma.gov.br/diario-oficial
Presidente Juscelino;MA;https://app.tcema.tc.br/diario/
Serranópolis do Iguaçu;PR;https://www.serranopolis.pr.gov.br/
Serranópolis do Iguaçu;PR;https://www1.tce.pr.gov.br/
Presidente Vargas;MA;https://www.presidentevargas.ma.gov.br/
Presidente Vargas;MA;https://app.tcema.tc.br/diario/
Tamarana;PR;https://tamarana.pr.gov.br/
Tamarana;PR;https://www1.tce.pr.gov.br/
Primeira Cruz;MA;https://www.primeiracruz.ma.gov.br/
Primeira Cruz;MA;https://app.tcema.tc.br/diario/
Alto Bela Vista;SC;https://servicos.altobelavista.sc.gov.br/
Alto Bela Vista;SC;https://www.tce.sc.gov.br/
Riachão;MA;https://www.portal.riachao.ma.gov.br/
Riachão;MA;https://app.tcema.tc.br/diario/
Balneário Arroio do Silva;SC;https://arroiodosilva.sc.gov.br/
Balneário Arroio do Silva;SC;https://www.tce.sc.gov.br/
São José de Ribamar;MA;https://www.saojosederibamar.ma.gov.br/
São José de Ribamar;MA;https://app.tcema.tc.br/diario/
Balneário Gaivota;SC;https://www.balneariogaivota.sc.gov.br/
Balneário Gaivota;SC;https://www.tce.sc.gov.br/
Rosário;MA;https://transparencia.rosario.ma.gov.br/
Rosário;MA;https://app.tcema.tc.br/diario/
Bandeirante;SC;https://bandeirante.sc.gov.br/
Bandeirante;SC;https://www.tce.sc.gov.br/
Sambaíba;MA;https://www.sambaiba.ma.gov.br/
Sambaíba;MA;https://app.tcema.tc.br/diario/
Barra Bonita;SC;https://barrabonita.sc.gov.br/
Barra Bonita;SC;https://www.tce.sc.gov.br/
Santa Helena;MA;https://santahelena.ma.gov.br/
Santa Helena;MA;https://app.tcema.tc.br/diario/
Bela Vista do Toldo;SC;https://www.pmbvt.sc.gov.br/
Bela Vista do Toldo;SC;https://www.tce.sc.gov.br/
Santa Luzia;MA;https://santaluzia.ma.gov.br/diario-oficial
Santa Luzia;MA;https://app.tcema.tc.br/diario/
Bocaina do Sul;SC;https://bocainadosul.sc.gov.br/
Bocaina do Sul;SC;https://www.tce.sc.gov.br/
Santa Quitéria do Maranhão;MA;https://santaquiteria.ma.gov.br/transparencia/expediente/
Santa Quitéria do Maranhão;MA;https://app.tcema.tc.br/diario/
Santa Rita;MA;https://transparencia.santarita.ma.gov.br/
Santa Rita;MA;https://app.tcema.tc.br/diario/
Bom Jesus do Oeste;SC;https://bomjesusdooeste.sc.gov.br/
Bom Jesus do Oeste;SC;https://www.tce.sc.gov.br/
Santo Antônio dos Lopes;MA;https://www.stoantoniodoslopes.ma.gov.br/
Santo Antônio dos Lopes;MA;https://app.tcema.tc.br/diario/
Brunópolis;SC;https://brunopolis.sc.gov.br/
Brunópolis;SC;https://www.tce.sc.gov.br/
São Benedito do Rio Preto;MA;https://saobeneditodoriopreto.ma.gov.br/
São Benedito do Rio Preto;MA;https://app.tcema.tc.br/diario/
Capão Alto;SC;https://capaoalto.sc.gov.br/
Capão Alto;SC;https://www.tce.sc.gov.br/
São Bento;MA;https://transparencia.saobento.ma.gov.br/
São Bento;MA;https://app.tcema.tc.br/diario/
Chapadão do Lageado;SC;https://chapadãodolageado.sc.gov.br/
Chapadão do Lageado;SC;https://www.tce.sc.gov.br/
São Bernardo;MA;https://saobernardo.ma.gov.br/dom/
São Bernardo;MA;https://app.tcema.tc.br/diario/
Cunhataí;SC;https://cunhatai.sc.gov.br/
Cunhataí;SC;https://www.tce.sc.gov.br/
São Domingos do Maranhão;MA;https://www.cmsaodomingos.ma.gov.br/
São Domingos do Maranhão;MA;https://app.tcema.tc.br/diario/
Entre Rios;SC;https://entrerios.sc.gov.br/
Entre Rios;SC;https://www.tce.sc.gov.br/
São Félix de Balsas;MA;https://www.saofelixdebalsas.ma.gov.br/
São Félix de Balsas;MA;https://app.tcema.tc.br/diario/
Ermo;SC;https://ermo.sc.gov.br/
Ermo;SC;https://www.tce.sc.gov.br/
São Francisco do Maranhão;MA;https://saofranciscodomaranhao.ma.gov.br/
São Francisco do Maranhão;MA;https://app.tcema.tc.br/diario/
Flor do Sertão;SC;https://flordosertao.sc.gov.br/
Flor do Sertão;SC;https://www.tce.sc.gov.br/
São João Batista;MA;https://saojoaobatista.ma.gov.br/
São João Batista;MA;https://app.tcema.tc.br/diario/
Frei Rogério;SC;https://freirogerio.sc.gov.br/
Frei Rogério;SC;https://www.tce.sc.gov.br/
São João dos Patos;MA;https://www.cmsaojoaodospatos.ma.gov.br/diario-oficial
São João dos Patos;MA;https://app.tcema.tc.br/diario/
Ibiam;SC;https://ibiam.sc.gov.br/
Ibiam;SC;https://www.tce.sc.gov.br/
São Luís;MA;https://diariooficial.saoluis.ma.gov.br/
São Luís;MA;https://app.tcema.tc.br/diario/
Iomerê;SC;https://iomere.sc.gov.br/
Iomerê;SC;https://www.tce.sc.gov.br/
São Mateus do Maranhão;MA;https://saomateusdomaranhao.ma.gov.br/
São Mateus do Maranhão;MA;https://app.tcema.tc.br/diario/
Jupiá;SC;https://jupia.sc.gov.br/
Jupiá;SC;https://www.tce.sc.gov.br/
São Raimundo das Mangabeiras;MA;https://saoraimundodasmangabeiras.ma.gov.br/transparencia/dados-abertos
São Raimundo das Mangabeiras;MA;https://app.tcema.tc.br/diario/
Luzerna;SC;https://luzerna.sc.gov.br/
Luzerna;SC;https://www.tce.sc.gov.br/
São Vicente Ferrer;MA;https://transparencia.saovicenteferrer.ma.gov.br/
São Vicente Ferrer;MA;https://app.tcema.tc.br/diario/
Paial;SC;https://paial.sc.gov.br/
Paial;SC;https://www.tce.sc.gov.br/
Sítio Novo;MA;https://www.sitionovo.ma.gov.br/diario-oficial
Sítio Novo;MA;https://app.tcema.tc.br/diario/
Painel;SC;https://www.camarapainel.sc.gov.br/
Painel;SC;https://www.tce.sc.gov.br/
Sucupira do Norte;MA;https://sucupiradonorte.ma.gov.br/
Sucupira do Norte;MA;https://app.tcema.tc.br/diario/
Palmeira;SC;https://palmeira.sc.gov.br/
Palmeira;SC;https://www.tce.sc.gov.br/
Tasso Fragoso;MA;https://tassofragoso.ma.gov.br/diario-oficial
Tasso Fragoso;MA;https://app.tcema.tc.br/diario/
Princesa;SC;https://princesa.sc.gov.br/
Princesa;SC;https://www.tce.sc.gov.br/
Timbiras;MA;https://timbiras.ma.gov.br/
Timbiras;MA;https://app.tcema.tc.br/diario/
Saltinho;SC;https://saltinho.sc.gov.br/
Saltinho;SC;https://www.tce.sc.gov.br/
Timon;MA;https://www.timon.ma.gov.br/diario-oficial/
Timon;MA;https://app.tcema.tc.br/diario/
Santa Terezinha do Progresso;SC;https://santaterezinhadoprogresso.sc.gov.br/
Santa Terezinha do Progresso;SC;https://www.tce.sc.gov.br/
Tuntum;MA;https://tuntum.ma.gov.br/
Tuntum;MA;https://app.tcema.tc.br/diario/
Santiago do Sul;SC;https://santiagodosul.sc.gov.br/
Santiago do Sul;SC;https://www.tce.sc.gov.br/
Turiaçu;MA;https://turiacu.ma.gov.br/
Turiaçu;MA;https://app.tcema.tc.br/diario/
São Bernardino;SC;https://saobernardino.sc.gov.br/
São Bernardino;SC;https://www.tce.sc.gov.br/
Tutóia;MA;https://tutoia.ma.gov.br/diariooficial/
Tutóia;MA;https://app.tcema.tc.br/diario/
São Pedro de Alcântara;SC;https://saopedrodealcantara.sc.gov.br/
São Pedro de Alcântara;SC;https://www.tce.sc.gov.br/
Urbano Santos;MA;https://urbanosantos.ma.gov.br/
Urbano Santos;MA;https://app.tcema.tc.br/diario/
Tigrinhos;SC;https://tigrinhos.sc.gov.br/
Tigrinhos;SC;https://www.tce.sc.gov.br/
Vargem Grande;MA;https://www.vargemgrande.ma.gov.br/diariooficial.php
Vargem Grande;MA;https://app.tcema.tc.br/diario/
Treviso;SC;https://treviso.sc.gov.br/
Treviso;SC;https://www.tce.sc.gov.br/
Viana;MA;https://www.cmviana.ma.gov.br/diario-oficial
Viana;MA;https://app.tcema.tc.br/diario/
Zortéa;SC;https://www.zortea.sc.leg.br/
Zortéa;SC;https://www.tce.sc.gov.br/
Vitória do Mearim;MA;https://www.vitoriadomearim.ma.gov.br/
Vitória do Mearim;MA;https://app.tcema.tc.br/diario/
Araricá;RS;https://ararica.rs.gov.br/
Araricá;RS;https://www.diariooficial.rs.gov.br/
Vitorino Freire;MA;https://vitorinofreire.ma.gov.br/
Vitorino Freire;MA;https://app.tcema.tc.br/diario/
Balneário Pinhal;RS;https://balneariopinhal.rs.gov.br/
Balneário Pinhal;RS;https://www.diariooficial.rs.gov.br/
